device: Tesla V100-SXM2-32GB, cc=7.0, smem=48KiB/cta
format,path,dist,M,N,K,tile,status,detail
INT4,LUT,U(-1,1),32,4096,4096,16x128x64_w8,OK,ms=0.854,tflops=1.26,gbps=12.3,maxabs=2.507e-02,p99=1.417e-02,rel=2.559e-04
INT4,BITSHIFT,U(-1,1),32,4096,4096,16x128x64_w8,OK,ms=0.818,tflops=1.31,gbps=12.8,maxabs=1.747e-02,p99=1.030e-02,rel=1.864e-04
INT4,LUT,U(-1,1),64,4096,4096,16x64x32_w4,OK,ms=0.814,tflops=2.64,gbps=14.2,maxabs=2.522e-02,p99=1.415e-02,rel=2.555e-04
INT4,BITSHIFT,U(-1,1),64,4096,4096,16x64x32_w4,OK,ms=0.985,tflops=2.18,gbps=11.7,maxabs=1.935e-02,p99=1.027e-02,rel=1.858e-04
INT4,LUT,U(-1,1),64,4096,4096,16x64x64_w4,OK,ms=0.881,tflops=2.44,gbps=13.1,maxabs=2.522e-02,p99=1.415e-02,rel=2.555e-04
INT4,BITSHIFT,U(-1,1),64,4096,4096,16x64x64_w4,OK,ms=1.182,tflops=1.82,gbps=9.8,maxabs=1.935e-02,p99=1.027e-02,rel=1.858e-04
INT4,LUT,U(-1,1),64,4096,4096,16x128x32_w8,OK,ms=0.829,tflops=2.59,gbps=13.9,maxabs=2.522e-02,p99=1.415e-02,rel=2.555e-04
INT4,BITSHIFT,U(-1,1),64,4096,4096,16x128x32_w8,OK,ms=1.024,tflops=2.10,gbps=11.3,maxabs=1.935e-02,p99=1.027e-02,rel=1.858e-04
INT4,LUT,U(-1,1),64,4096,4096,16x128x64_w8,OK,ms=0.866,tflops=2.48,gbps=13.3,maxabs=2.522e-02,p99=1.415e-02,rel=2.555e-04
INT4,BITSHIFT,U(-1,1),64,4096,4096,16x128x64_w8,OK,ms=1.221,tflops=1.76,gbps=9.4,maxabs=1.935e-02,p99=1.027e-02,rel=1.858e-04
INT4,LUT,U(-1,1),1,7168,7168,16x64x32_w4,OK,ms=1.362,tflops=0.08,gbps=21.3,maxabs=2.849e-02,p99=1.838e-02,rel=2.533e-04
INT4,BITSHIFT,U(-1,1),1,7168,7168,16x64x32_w4,OK,ms=0.887,tflops=0.12,gbps=32.7,maxabs=1.848e-02,p99=1.350e-02,rel=1.814e-04
INT4,LUT,U(-1,1),1,7168,7168,16x64x64_w4,OK,ms=1.471,tflops=0.07,gbps=19.7,maxabs=2.849e-02,p99=1.838e-02,rel=2.533e-04
INT4,BITSHIFT,U(-1,1),1,7168,7168,16x64x64_w4,OK,ms=1.003,tflops=0.10,gbps=28.9,maxabs=1.848e-02,p99=1.350e-02,rel=1.814e-04
