format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10,1.470,1.460,1.470,1.468,0.5600,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x32_w8_v10,1.050,1.050,1.050,1.050,0.7830,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v11,1.220,1.220,1.230,1.224,0.6720,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v11,1.840,1.830,1.840,1.838,0.4470,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x32_w8_v11,0.440,0.430,0.440,0.436,1.8900,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x32_w8_v11,1.240,1.240,1.240,1.240,0.6650,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x16_w4_v11,1.150,1.140,1.150,1.146,0.7180,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x16_w4_v11,1.370,1.370,1.380,1.374,0.5990,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x16_w8_v11,0.410,0.410,0.410,0.410,2.0040,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x16_w8_v11,1.210,1.210,1.220,1.212,0.6780,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x16_w4f4_v11,1.040,1.040,1.050,1.044,0.7880,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x16_w4f4_v11,0.460,0.460,0.460,0.460,1.7920,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x16_w4_v11,1.580,1.580,1.600,1.586,0.5210,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x256x16_w8_v11,1.320,1.310,1.330,1.320,0.6230,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x32_w4_v11,2.290,2.280,2.290,2.288,0.3590,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,192x128x16_w4_v11,0.920,0.910,0.920,0.918,0.8980,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,256x128x16_w4_v11,0.390,0.390,0.390,0.390,2.0990,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x16_w2f4_v11,1.130,1.130,1.140,1.132,0.7250,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w2f4_v11,1.130,1.130,1.130,1.130,0.7280,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x16_w2f4_v11,1.250,1.250,1.250,1.250,0.6580,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x16_w4_v12,1.140,1.130,1.140,1.138,0.7210,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x16_w4_v12,1.330,1.310,1.330,1.324,0.6200,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x16_w8_v12,0.920,0.920,0.930,0.922,0.8890,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x16_w8_v12,1.090,1.090,1.090,1.090,0.7560,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v12,1.250,1.240,1.250,1.246,0.6580,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v12,1.840,1.840,1.850,1.844,0.4460,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x16_w4_v12,1.490,1.480,1.500,1.488,0.5520,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x256x16_w8_v12,1.350,1.340,1.360,1.348,0.6100,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x16_w2f4_v12,1.140,1.130,1.140,1.136,0.7230,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x16_w4f4_v12,1.070,1.070,1.070,1.070,0.7670,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks1,1.030,1.030,1.030,1.030,0.7990,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks2,1.450,1.440,1.450,1.448,0.5670,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks4,1.430,1.420,1.440,1.432,0.5750,2.620e-04,3.156e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10s_ks8,1.840,1.840,1.850,1.842,0.4470,2.620e-04,3.155e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10s_ks2,2.100,2.090,2.120,2.104,0.3910,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10s_ks4,2.460,2.450,2.470,2.462,0.3340,2.620e-04,3.156e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10s_ks8,2.830,2.820,2.830,2.828,0.2900,2.620e-04,3.155e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10s_ks2,2.160,2.160,2.170,2.162,0.3800,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10s_ks4,1.950,1.910,1.970,1.944,0.4210,2.620e-04,3.156e-02,1.860e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v10s_ks8,2.150,2.140,2.160,2.150,0.3820,2.620e-04,3.155e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x32_w8_v10s_ks2,1.970,1.960,1.980,1.968,0.4180,2.621e-04,3.157e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x256x32_w8_v10s_ks4,2.250,2.240,2.250,2.248,0.3660,2.620e-04,3.156e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_cutlass_p1,2.030,1.980,2.160,2.060,0.4050,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,128x128x32_cutlass_p1,2.020,1.940,2.140,2.032,0.4080,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_cutlass_p1,2.030,1.980,2.220,2.070,0.4050,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,64x128x32_cutlass_p1,2.050,1.970,2.170,2.068,0.4000,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_cutlass_p1,2.090,2.020,2.190,2.100,0.3940,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,128x64x32_cutlass_p1,2.110,1.980,2.170,2.092,0.3890,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x64x32_w4,2.220,2.210,2.230,2.218,1.4830,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,16x64x32_w4,2.710,2.700,2.720,2.708,1.2140,1.850e-04,2.502e-02,1.363e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x128x32_w8,2.140,2.140,2.150,2.144,1.5340,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,16x128x32_w8,2.190,2.190,2.190,2.190,1.5020,1.850e-04,2.502e-02,1.363e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x128x32_w4f2,1.290,1.290,1.300,1.292,2.5450,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,16x256x32_w4f4,0.700,0.700,0.700,0.700,4.6980,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v1,1.460,1.460,1.460,1.460,2.2540,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v1,1.100,1.090,1.100,1.098,2.9890,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w4_v1,0.480,0.480,0.490,0.482,6.7960,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w8_v1,0.990,0.990,0.990,0.990,3.3220,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v1,1.880,1.880,1.880,1.880,1.7500,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v1,1.210,1.210,1.210,1.210,2.7190,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v2,2.650,2.650,2.650,2.650,1.2420,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v2,3.020,3.020,3.030,3.024,1.0880,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w4_v2,1.450,1.450,1.450,1.450,2.2720,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w8_v2,2.310,2.310,2.320,2.312,1.4220,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v2,3.850,3.850,3.860,3.854,0.8540,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v2,4.100,4.080,4.110,4.098,0.8030,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v3,3.590,3.580,3.600,3.592,0.9150,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v3,3.740,3.730,3.750,3.738,0.8800,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v3,5.820,5.780,5.930,5.840,0.5650,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v3,5.150,5.130,5.170,5.152,0.6380,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v3_b1,5.370,5.360,5.380,5.372,0.6120,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v3_b1,6.380,6.340,6.410,6.374,0.5160,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x256x32_w8_v3_b1,4.660,4.650,4.660,4.658,0.7060,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w8_v3_b1alt,3.280,3.270,3.290,3.280,1.0040,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w8_v3_b1alt,4.960,4.960,4.970,4.964,0.6620,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v4,3.460,3.460,3.460,3.460,0.9500,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v4,3.730,3.730,3.740,3.732,0.8820,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v4,5.420,5.410,5.420,5.418,0.6070,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v4,5.050,5.030,5.060,5.044,0.6520,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v5,3.480,3.480,3.490,3.482,0.9440,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v5,3.730,3.730,3.730,3.730,0.8820,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v5,5.380,5.380,5.390,5.382,0.6110,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v5,5.110,5.090,5.120,5.108,0.6430,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x64_w4_v6,2.860,2.860,2.870,2.864,1.1480,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x64_w4_v6,2.110,2.110,2.110,2.110,1.5590,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x64_w4_v6,4.140,4.130,4.160,4.146,0.7930,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x64_w4_v6,3.730,3.720,3.740,3.730,0.8820,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v7,5.110,5.080,5.120,5.104,0.6440,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v7,5.950,5.940,5.970,5.952,0.5530,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v7,5.410,5.390,5.420,5.408,0.6080,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v7,6.420,6.390,6.430,6.412,0.5120,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v8,3.610,3.600,3.610,3.606,0.9120,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v8,3.810,3.780,3.820,3.804,0.8630,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v8,6.020,6.010,6.020,6.016,0.5460,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v8,5.140,5.110,5.150,5.138,0.6390,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v8,5.270,5.260,5.280,5.270,0.6230,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x64x32_w4_v8,6.420,6.390,6.440,6.418,0.5120,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v9_ck2,3.650,3.640,3.680,3.654,0.9000,7.091e-01,1.770e+02,9.233e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v9_ck4,3.720,3.720,3.730,3.724,0.8830,7.092e-01,1.770e+02,9.232e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v9_ck8,3.730,3.730,3.730,3.730,0.8820,7.094e-01,1.770e+02,9.231e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v9_ck4,5.030,5.000,5.040,5.028,0.6530,7.092e-01,1.770e+02,9.232e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v9_ck4,5.840,5.830,5.870,5.846,0.5630,7.092e-01,1.770e+02,9.232e+01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10,3.750,3.750,3.780,3.760,0.8770,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_w4_v10,3.540,3.530,3.550,3.540,0.9300,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10,5.260,5.260,5.280,5.266,0.6250,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10,5.620,5.610,5.630,5.618,0.5850,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v10,3.810,3.810,3.820,3.812,0.8630,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v11,4.510,4.500,4.520,4.508,0.7290,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v11,6.350,6.330,6.360,6.350,0.5180,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x32_w8_v11,1.700,1.700,1.710,1.702,1.9360,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v11,4.330,4.330,4.340,4.332,0.7590,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x16_w4_v11,4.190,4.190,4.210,4.198,0.7840,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x16_w4_v11,4.800,4.780,4.810,4.794,0.6860,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x16_w8_v11,1.620,1.610,1.630,1.618,2.0300,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x16_w8_v11,4.320,4.310,4.320,4.318,0.7620,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x16_w4f4_v11,3.690,3.680,3.690,3.688,0.8910,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x16_w4f4_v11,1.750,1.740,1.750,1.748,1.8830,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x16_w4_v11,5.430,5.400,5.450,5.424,0.6060,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x256x16_w8_v11,4.860,4.850,4.870,4.862,0.6760,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x32_w4_v11,6.370,6.360,6.400,6.376,0.5160,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,192x128x16_w4_v11,3.400,3.400,3.400,3.400,0.9670,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,256x128x16_w4_v11,1.490,1.480,1.490,1.486,2.2110,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x16_w2f4_v11,4.150,4.140,4.160,4.148,0.7930,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w2f4_v11,4.460,4.450,4.470,4.460,0.7370,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x16_w2f4_v11,3.780,3.730,3.820,3.776,0.8700,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x16_w4_v12,4.150,4.150,4.170,4.156,0.7920,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x16_w4_v12,4.630,4.610,4.650,4.630,0.7100,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x256x16_w8_v12,3.700,3.690,3.700,3.698,0.8900,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x16_w8_v12,4.340,4.340,4.350,4.344,0.7580,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v12,4.540,4.530,4.550,4.540,0.7240,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v12,6.430,6.400,6.440,6.428,0.5110,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x128x16_w4_v12,5.230,5.180,5.240,5.216,0.6290,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,32x256x16_w8_v12,4.800,4.770,4.820,4.800,0.6850,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x16_w2f4_v12,4.100,4.090,4.110,4.100,0.8030,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x16_w4f4_v12,3.560,3.560,3.570,3.564,0.9220,5.471e-03,2.028e+00,5.974e-01,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks1,3.760,3.740,3.800,3.762,0.8760,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks2,5.750,5.730,5.770,5.748,0.5720,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks4,5.680,5.670,5.690,5.678,0.5790,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_w4_v10s_ks8,7.230,7.220,7.250,7.232,0.4550,2.600e-04,3.291e-02,1.892e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10s_ks2,8.030,8.010,8.060,8.034,0.4090,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10s_ks4,9.440,9.400,9.490,9.444,0.3480,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_w4_v10s_ks8,10.730,10.710,10.780,10.736,0.3070,2.600e-04,3.291e-02,1.892e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10s_ks2,8.450,8.420,8.460,8.446,0.3890,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10s_ks4,7.500,7.400,7.580,7.490,0.4380,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x64x32_w4_v10s_ks8,8.300,8.290,8.360,8.310,0.3960,2.600e-04,3.291e-02,1.892e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v10s_ks2,7.300,7.290,7.310,7.302,0.4510,2.600e-04,3.288e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x256x32_w8_v10s_ks4,8.520,8.500,8.540,8.516,0.3860,2.600e-04,3.289e-02,1.891e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x128x32_cutlass_p1,8.440,7.930,8.800,8.334,0.3900,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,128x128x32_cutlass_p1,8.100,7.950,8.360,8.130,0.4060,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,64x128x32_cutlass_p1,8.400,8.240,8.780,8.462,0.3920,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,64x128x32_cutlass_p1,8.380,7.950,8.520,8.244,0.3920,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",32,7168,7168,128x64x32_cutlass_p1,8.490,8.170,8.940,8.468,0.3870,2.600e-04,3.285e-02,1.890e-02,5
INT8,BITSHIFT,"U(-1,1)",32,7168,7168,128x64x32_cutlass_p1,8.250,8.120,8.570,8.326,0.3990,2.600e-04,3.285e-02,1.890e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x64x32_w4,4.110,4.110,4.120,4.114,1.5990,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,16x64x32_w4,3.630,3.630,3.630,3.630,1.8120,1.849e-04,2.502e-02,1.358e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x128x32_w8,4.010,3.950,4.020,3.994,1.6410,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,16x128x32_w8,3.530,3.470,3.530,3.512,1.8640,1.849e-04,2.502e-02,1.358e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x128x32_w4f2,2.530,2.510,2.540,2.528,2.6000,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,16x256x32_w4f4,1.430,1.420,1.440,1.432,4.5850,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v1,2.830,2.810,2.840,2.830,2.3220,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v1,2.150,2.140,2.150,2.146,3.0650,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w4_v1,0.910,0.910,0.910,0.910,7.2360,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w8_v1,1.970,1.940,1.970,1.960,3.3450,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v1,3.650,3.630,3.650,3.642,1.8020,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v1,2.320,2.320,2.330,2.322,2.8300,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v2,4.870,4.860,4.880,4.870,1.3500,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v2,5.290,5.290,5.300,5.294,1.2420,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w4_v2,2.810,2.810,2.820,2.812,2.3380,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w8_v2,4.470,4.460,4.470,4.466,1.4710,2.596e-04,3.949e-02,1.861e-02,5
